typeCode;freqCode;refPeriodId;refYear;refMonth;period;reporterCode;reporterISO;reporterDesc;flowCode;flowDesc;partnerCode;partnerISO;partnerDesc;partner2Code;partner2ISO;partner2Desc;classificationCode;classificationSearchCode;isOriginalClassification;cmdCode;cmdDesc;aggrLevel;isLeaf;customsCode;customsDesc;mosCode;motCode;motDesc;qtyUnitCode;qtyUnitAbbr;qty;isQtyEstimated;altQtyUnitCode;altQtyUnitAbbr;altQty;isAltQtyEstimated;netWgt;isNetWgtEstimated;grossWgt;isGrossWgtEstimated;cifvalue;fobvalue;primaryValue;legacyEstimationFlag;isReported;isAggregate;year;IMF_Code
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;790120;"Zinc; unwrought, alloys";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;187801.0;False;0.0;False;;565954.0;565954.0;0;False;True;2019;PZINC
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;760110;"Aluminium; unwrought, (not alloyed)";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;125385772.0;False;0.0;False;;215642691.0;215642691.0;0;False;True;2019;PALUM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;170114;"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;15979754650.829;True;0.0;False;;4482349042.0;4482349042.0;4;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;170199;"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;688368705.0;688368705.0;0;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;180500;"Cocoa; powder, not containing added sugar or other sweetening matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;54783871.0;54783871.0;0;False;True;2019;PCOCO
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;210111;"Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;563571873.0;563571873.0;0;False;True;2019;PCOFFOTM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;210112;Preparations with a basis of extracts, essences or concentrates or with a basis of coffee;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;18967562.0;18967562.0;0;False;True;2019;PCOFFOTM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;150790;"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;85297789.0;85297789.0;0;False;True;2019;PSOIL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;270900;"Oils; petroleum oils and oils obtained from bituminous minerals, crude";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;24199539301.0;24199539301.0;0;False;True;2019;POILAPSP
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;740319;"Copper; refined, unwrought, n.e.c. in item no. 7403.1";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;5184.0;5184.0;0;False;True;2019;PCOPP
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;120190;"Soya beans; other than seed, whether or not broken";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;-1;N/A;0.0;False;;False;0.0;False;;26071755485.0;26071755485.0;0;False;True;2019;PSOIL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440799;"Wood; sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed, n.e.c. in heading no. 4407";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;222968.368;True;-1;N/A;0.0;False;198534965.207;True;0.0;False;;86976405.0;86976405.0;6;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440794;"Wood; cherry (Prunus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;2718.925;True;-1;N/A;0.0;False;1798846.0;False;0.0;False;;2261106.0;2261106.0;2;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440349;"Wood, tropical; other than dark red meranti, light red meranti and meranti bakau, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;1648.246;True;-1;N/A;0.0;False;1826639.0;False;0.0;False;;588571.0;588571.0;2;False;True;2019;PLOGORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440729;Wood, tropical, n.e.c. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm;6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;151498.121;True;-1;N/A;0.0;False;;False;0.0;False;;112232064.0;112232064.0;2;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440399;"Wood; in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, n.e.c. in heading no. 4403";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;156124.978;True;-1;N/A;0.0;False;192336045.0;False;0.0;False;;47023551.0;47023551.0;2;False;True;2019;PLOGORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440722;"Wood, tropical; virola, imbuia and balsa, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;7366.066;True;-1;N/A;0.0;False;3704672.0;False;0.0;False;;4187274.0;4187274.0;2;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;121010;"Hop cones; neither ground nor powdered nor in the form of pellets";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1.622;True;8;kg;0.0;False;1.622;True;0.0;False;;20.0;20.0;6;False;True;2019;PBARL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;270120;"Briquettes, ovoids and similar solid fuels; manufactured from coal";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;57.532;True;8;kg;0.0;False;57.532;True;0.0;False;;15.0;15.0;6;False;True;2019;PCOAL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;520514;"Cotton yarn; (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;9.413;True;8;kg;0.0;False;9.413;True;0.0;False;;25.0;25.0;6;False;True;2019;PCOTTIND
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;810294;"Molybdenum; unwrought, including bars and rods obtained simply by sintering";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;0.181;True;8;kg;0.0;False;0.181;True;0.0;False;;7.0;7.0;6;False;True;2019;PLMMODY
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;750210;"Nickel; unwrought, not alloyed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2718.0;False;-1;N/A;0.0;False;1776.0;False;0.0;False;;162490.0;162490.0;0;False;True;2019;PNICK
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440839;"Wood, of tropical wood; as in Subheading note 2 to this Chapter, n.e.c. in heading no. 4408.31, sheets for veneer or plywood, other wood sawn length wise, sliced or peeled, whether or not planed, sanded or end-jointed, not thicker than 6mm";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1850977.0;False;-1;N/A;0.0;False;1850977.0;False;0.0;False;;2756785.0;2756785.0;0;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;150710;"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;948096384.0;False;-1;N/A;0.0;False;948100062.0;False;0.0;False;;609375275.0;609375275.0;0;False;True;2019;PSOIL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;780110;"Lead; unwrought, refined";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;9368040.0;False;-1;N/A;0.0;False;9368510.0;False;0.0;False;;18930620.0;18930620.0;0;False;True;2019;PLEAD
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;520100;"Cotton; not carded or combed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1792166358.0;False;-1;N/A;0.0;False;1613770777.0;False;0.0;False;;2640377914.0;2640377914.0;0;False;True;2019;PCOTTIND
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440810;"Wood; coniferous, sheets for veneering (including those obtained by slicing laminated wood), for plywood or similar laminated wood and other wood, sawn lengthwise, sliced or peeled, planed or not, sanded, spliced or end-jointed, not over 6 mm thick";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;66020855.0;False;-1;N/A;0.0;False;66020855.0;False;0.0;False;;20207499.0;20207499.0;0;False;True;2019;PSAWSOFT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440890;"Wood; n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, not exceeding 6mm in thickness";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;14589906.0;False;-1;N/A;0.0;False;14589906.0;False;0.0;False;;11318662.0;11318662.0;0;False;True;2019;PSAWSOFT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;780199;"Lead; unwrought, unrefined, not containing by weight antimony as the principal other element";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2611902.0;False;-1;N/A;0.0;False;277988.0;False;0.0;False;;747186.0;747186.0;0;False;True;2019;PLEAD
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;180100;"Cocoa beans; whole or broken, raw or roasted";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;493499.055;True;-1;N/A;0.0;False;490844.055;True;0.0;False;;1860856.0;1860856.0;6;False;True;2019;PCOCO
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;180400;"Cocoa; butter, fat and oil";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;20623347.123;True;-1;N/A;0.0;False;20603122.123;True;0.0;False;;119965475.0;119965475.0;6;False;True;2019;PCOCO
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;271012;"Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2413438067.818;True;-1;N/A;0.0;False;2413437740.818;True;0.0;False;;1394805046.0;1394805046.0;6;False;True;2019;POILAPSP
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440929;"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;88985996.707;True;-1;N/A;0.0;False;88985996.707;True;0.0;False;;144071438.0;144071438.0;6;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;090111;"Coffee; not roasted or decaffeinated";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;8057127333.302;True;-1;N/A;0.0;False;2230867866.302;True;0.0;False;;4575001606.0;4575001606.0;6;False;True;2019;PCOFFOTM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;230400;"Oil-cake and other solid residues; whether or not ground or in the form of pellets, resulting from the extraction of soya-bean oil";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;16683135505.793;True;-1;N/A;0.0;False;16681870444.793;True;0.0;False;;5855001305.0;5855001305.0;6;False;True;2019;PSOMEAL
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;170113;"Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;725358.935;True;-1;N/A;0.0;False;589810.935;True;0.0;False;;1083404.0;1083404.0;6;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;271019;"Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;9190604372.693;True;-1;N/A;0.0;False;9190503017.693;True;0.0;False;;4469402939.0;4469402939.0;6;False;True;2019;POILAPSP
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010410;"Sheep; live";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;1.0;False;5;u;1.0;False;1.0;False;0.0;False;;7.0;7.0;0;False;True;2019;PLAMB
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;530129;"Flax; hackled or otherwise processed, but not spun";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1.0;False;8;kg;1.0;False;1.0;False;0.0;False;;141.0;141.0;0;False;True;2019;PCOTTIND
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;090821;"Spices; mace, neither crushed nor ground";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1.0;False;8;kg;1.0;False;1.0;False;0.0;False;;35.0;35.0;0;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;030559;"Fish; dried, whether or not salted but not smoked, other than edible fish offal, n.e.c. in item no. 0305.5";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1.0;False;8;kg;1.0;False;1.0;False;0.0;False;;6.0;6.0;0;False;True;2019;PSALM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440721;"Wood, tropical; as specified in Subheading Note 2 to this Chapter, mahogany (Swietenia spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, thicker than 6mm";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;12;m³;2521.0;False;12;m³;2521.0;False;1728024.0;False;0.0;False;;2109694.0;2109694.0;0;False;True;2019;PSAWORE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010641;"Insects; live, bees";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;54.0;False;160.0;False;0.0;False;;1014.0;1014.0;0;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;271111;"Petroleum gases and other gaseous hydrocarbons; liquefied, natural gas";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;178.0;False;437.0;False;0.0;False;;4283.0;4283.0;0;False;True;2019;PNGAS
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;720110;"Iron; non-alloy pig iron containing by weight 0.5% or less of phosphorus, in pigs, blocks or other primary forms";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;2887399947.0;False;2904523255.642;True;0.0;False;;982692659.0;982692659.0;4;False;True;2019;PIORECR
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;091020;"Spices; saffron";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;2722.0;False;;False;0.0;False;;16433.0;16433.0;0;False;True;2019;PSUGAISA
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;760120;"Aluminium; unwrought, alloys";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;8780908.0;False;;False;0.0;False;;20531592.0;20531592.0;0;False;True;2019;PALUM
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;260111;"Iron ores and concentrates; non-agglomerated";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;326159338596.0;False;;False;0.0;False;;20237251009.0;20237251009.0;0;False;True;2019;PIORECR
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;711019;"Metals; platinum, semi-manufactured";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;14.0;False;;False;0.0;False;;491813.0;491813.0;0;False;True;2019;PPLAT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;710813;"Metals; gold, semi-manufactured";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;-1;N/A;0.0;False;8;kg;49676.0;False;;False;0.0;False;;2124134335.0;2124134335.0;0;False;True;2019;PGOLD
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010391;"Swine; live, other than pure-bred breeding animals, weighing less than 50kg";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;1490.0;False;5;u;1490.0;False;158.0;False;0.0;False;;1315.0;1315.0;0;False;True;2019;PPORK
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010599;"Poultry; live, ducks, geese, turkeys and guinea fowls, weighing more than 185g";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;1151.0;False;5;u;1151.0;False;1112.0;False;0.0;False;;1825.0;1825.0;0;False;True;2019;PPOULT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010310;"Swine; live, pure-bred breeding animals";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;1431.0;False;5;u;1431.0;False;111041.0;False;0.0;False;;1330936.0;1330936.0;0;False;True;2019;PPORK
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010221;"Cattle; live, pure-bred breeding animals";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;440.0;False;5;u;440.0;False;243577.0;False;0.0;False;;664488.0;664488.0;0;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010229;"Cattle; live, other than pure-bred breeding animals";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;474155.0;False;5;u;474155.0;False;155793506.0;False;0.0;False;;309001473.0;309001473.0;0;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010290;"Bovine animals; live, other than cattle and buffalo";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;60661.0;False;5;u;60661.0;False;22804352.0;False;0.0;False;;45200991.0;45200991.0;0;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010392;"Swine; live, other than pure-bred breeding animals, weighing 50kg or more";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;5928.0;False;5;u;5928.0;False;483585.0;False;0.0;False;;5188022.0;5188022.0;0;False;True;2019;PPORK
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010511;"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;22200077.0;False;5;u;22200077.0;False;1047419.0;False;0.0;False;;84406022.0;84406022.0;0;False;True;2019;PPOULT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010239;"Buffalo; live, other than pure-bred breeding animals";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;21.0;False;5;u;21.0;False;23.0;False;0.0;False;;1186.0;1186.0;0;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010231;"Buffalo; live, pure-bred breeding animals";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;14.0;False;5;u;14.0;False;5500.0;False;0.0;False;;12100.0;12100.0;0;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010513;"Poultry; live, ducks, weighing not more than 185g";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;20.0;False;5;u;20.0;False;20.0;False;0.0;False;;70.0;70.0;0;False;True;2019;PPOULT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;010512;"Poultry; live, turkeys, weighing not more than 185g";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;5;u;10.0;False;5;u;10.0;False;10.0;False;0.0;False;;40.0;40.0;0;False;True;2019;PPOULT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;410320;"Hides and skins; raw, of reptiles (fresh or salted, dried, limed, pickled or otherwise preserved, but not tanned, parchment-dressed or further prepared), whether or not dehaired or split";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2857.0;False;5;u;2720.0;False;2857.0;False;0.0;False;;84301.0;84301.0;0;False;True;2019;PHIDE
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440910;"Wood; coniferous (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;151466722.608;True;12;m³;871250.0;False;151466722.608;True;0.0;False;;233271408.0;233271408.0;6;False;True;2019;PSAWSOFT
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;051110;"Animal products; bovine semen";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;468.737;False;15;g;468737.0;False;414.494;True;0.0;False;;2424725.0;2424725.0;4;False;True;2019;PBEEF
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;790111;"Zinc; unwrought, (not alloyed), containing by weight 99.99% or more of zinc";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;54231000.0;False;21;1000 KG;54231.0;False;49163759.0;False;0.0;False;;129090693.0;129090693.0;0;False;True;2019;PZINC
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;740311;"Copper; refined, unwrought, cathodes and sections of cathodes";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;49635000.0;False;21;1000 KG;49635.0;False;49615999.0;False;0.0;False;;297661716.0;297661716.0;0;False;True;2019;PCOPP
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;180320;"Cocoa; paste, wholly or partly defatted";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;2497000.0;False;21;1000 KG;2497.0;False;2480364.0;False;0.0;False;;3255547.0;3255547.0;0;False;True;2019;PCOCO
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;180310;"Cocoa; paste, not defatted";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;5700000.0;False;21;1000 KG;5700.0;False;5677300.0;False;0.0;False;;21726312.0;21726312.0;0;False;True;2019;PCOCO
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;800110;"Tin; unwrought, not alloyed";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;8659000.0;False;21;1000 KG;28639.0;False;8688111.0;False;0.0;False;;165386277.0;165386277.0;0;False;True;2019;PTIN
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;790112;"Zinc; unwrought, (not alloyed), containing by weight less than 99.99% of zinc";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;40682000.0;False;21;1000 KG;40682.0;False;36868419.0;False;0.0;False;;92744423.0;92744423.0;0;False;True;2019;PZINC
C;A;20190101;2019;52;2019;76;BRA;Brazil;X;Export;0;W00;World;0;W00;World;H5;HS;True;440831;"Wood, tropical; as specified in Subheading Note 2 to this Chapter, dark red meranti, light red meranti, meranti bakau, sheets for veneer, plywood or other wood, sawn lengthwise, sliced or peeled, planed or not, sanded or end-jointed, not thicker than 6mm";6;True;C00;TOTAL CPC;0;0;TOTAL MOT;8;kg;1185469.0;False;12;m³;1578.0;False;1185469.0;False;0.0;False;;197792.0;197792.0;0;False;True;2019;PSAWORE
