;date;year;month;ctot_log_change;ctot_pct_gdp;n_commodities;ctot_level;ctot_12m_avg
213;2017-11-01;2017;11;-0.0017414099323705213;-0.17414099323705212;56;110.4084724519157;0.16005574749312954
214;2017-12-01;2017;12;0.00018213003738885123;0.01821300373888512;56;110.42858298244165;0.1458025173050676
215;2018-01-01;2018;1;0.003766687866623858;0.3766687866623858;56;110.84531734751168;0.12775352853668395
216;2018-02-01;2018;2;-0.0007004527362122323;-0.07004527362122323;56;110.76770262757417;-0.031584396134623834
217;2018-03-01;2018;3;-0.002792499788745072;-0.2792499788745072;56;110.45881532597576;-0.14792235048365013
218;2018-04-01;2018;4;0.0006981053371616845;0.06981053371616845;56;110.53595413686637;-0.14508128849753307
219;2018-05-01;2018;5;-0.0023749168170293356;-0.23749168170293355;56;110.27375191796995;-0.14134924245977382
220;2018-06-01;2018;6;0.001886038968079386;0.1886038968079386;56;110.48192876435627;-0.10839915684759142
221;2018-07-01;2018;7;-0.013594208845373703;-1.3594208845373703;56;108.9901769173907;-0.11496043376003268
222;2018-08-01;2018;8;-0.004758065940930341;-0.4758065940930341;56;108.47282623905818;-0.1599632871096624
223;2018-09-01;2018;9;-0.0005336825276416174;-0.05336825276416174;56;108.41495163167751;-0.0993464526175953
224;2018-10-01;2018;10;0.003000365283876187;0.3000365283876187;56;108.7407245633144;-0.04875811514954174
225;2018-11-01;2018;11;0.0022126003410913643;0.22126003410913642;56;108.98159069955598;-0.057783124854800444
226;2018-12-01;2018;12;-0.0006052231921040983;-0.060522319210409826;56;108.91565246903812;-0.1005347271485637
227;2019-01-01;2019;1;-0.0016336545353317106;-0.16336545353317106;56;108.73786717882614;-0.11514808941218418
228;2019-02-01;2019;2;0.006573567402835821;0.657356740283582;56;109.45501741322516;0.003144816418132874
229;2019-03-01;2019;3;0.003278100707421355;0.3278100707421355;56;109.81441072513832;0.006360320708807196
230;2019-04-01;2019;4;-0.0003848958274693601;-0.03848958274693601;56;109.77215174982753;0.007171210182711177
231;2019-05-01;2019;5;-0.0075051090922809245;-0.7505109092280925;56;108.95138360547266;-0.02527354406719386
232;2019-06-01;2019;6;0.00013243549644492827;0.013243549644492827;56;108.96581359154891;-0.04474372776482636
233;2019-07-01;2019;7;0.0006009398542643438;0.06009398542643438;56;109.031315170972;0.0006353420911243088
234;2019-08-01;2019;8;-0.004372205426049422;-0.4372205426049422;56;108.55564847716595;0.025006125824172748
235;2019-09-01;2019;9;-0.00043637579077314024;-0.043637579077314026;56;108.50828775450678;-0.0688569343997427
236;2019-10-01;2019;10;-0.0008930052261124177;-0.08930052261124177;56;108.4114325390088;-0.12329738847217164
237;2019-11-01;2019;11;-0.00012382170262453555;-0.012382170262453555;56;108.39800968188551;-0.10910146293824498
238;2019-12-01;2019;12;0.004840265190609982;0.48402651906099814;56;108.92395662940055;-0.03776168832097098
239;2020-01-01;2020;1;0.0012908395126341027;0.12908395126341027;56;109.06465076372795;0.03055365998524245
240;2020-02-01;2020;2;-0.004689999824034035;-0.46899998240340346;56;108.55433519621094;0.12227001084514115
241;2020-03-01;2020;3;-0.0032547537812701163;-0.3254753781270116;56;108.20159192090884;0.16627205927831565
242;2020-04-01;2020;4;0.0013186152366018375;0.13186152366018375;56;108.34436229755053;0.1967506513021852
243;2020-05-01;2020;5;0.0010556638617919558;0.10556638617919559;56;108.45879791760373;0.1941798103706109
244;2020-06-01;2020;6;0.00833027729319054;0.833027729319054;56;109.36606341922422;0.2381468227967539
245;2020-07-01;2020;7;0.011606901957452186;1.1606901957452187;56;110.64286008752109;0.27050442107377193
246;2020-08-01;2020;8;0.0009080403859315175;0.09080403859315175;56;110.74337390129018;0.25731330667915064
247;2020-09-01;2020;9;0.0032210552520912043;0.32210552520912045;56;111.10065953690678;0.3588358462793626
248;2020-10-01;2020;10;-0.0012015061379013299;-0.12015061379013299;56;110.96725157384071;0.4487469477918918
249;2020-11-01;2020;11;0.005152219788512623;0.5152219788512623;56;111.54045460929743;0.4727976791239113
250;2020-12-01;2020;12;0.008723176983852143;0.8723176983852143;56;112.51769787184176;0.5449835175267147
251;2021-01-01;2021;1;-0.00029209421472045264;-0.029209421472045263;56;112.48483690272286;0.4014686576892481
252;2021-02-01;2021;2;0.0074927049279914035;0.7492704927991404;56;113.33081797997949;0.2720664334723627
253;2021-03-01;2021;3;0.007534578400233395;0.7534578400233395;56;114.18794289574844;0.23421201444782533
254;2021-04-01;2021;4;0.004204702996444171;0.4204702996444171;56;114.66908009204917;0.16114573956694728
255;2021-05-01;2021;5;0.009717964470128368;0.9717964470128367;56;115.78886232763239;0.18645576860131738
256;2021-06-01;2021;6;-0.008891505887305454;-0.8891505887305454;56;114.76388850969445;0.13138499974781984
257;2021-07-01;2021;7;-0.003921364948574064;-0.3921364948574064;56;114.31473863576846;0.05038796474889302
258;2021-08-01;2021;8;-0.0036344898970129677;-0.36344898970129674;56;113.90001698047283;0.07660609145581458
259;2021-09-01;2021;9;-0.005546897733614164;-0.5546897733614163;56;113.26997424117921;0.013730457298407604
260;2021-10-01;2021;10;0.001835697346223082;0.1835697346223082;56;113.47809459684942;-0.06962681874780992
